"","rules","support","confidence","lift"
"1216","{Seasons=-0.33,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1217","{Seasons=-0.33,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1218","{Seasons=-0.33,Age=30-36,Accident/trauma=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1219","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1220","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1221","{Seasons=-0.33,Age=30-36,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1222","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1223","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1224","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1225","{Seasons=-0.33,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1226","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1227","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1228","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1229","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1230","{Seasons=-0.33,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1231","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1232","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1233","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1234","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1235","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1236","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1237","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1238","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1239","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1240","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1241","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1242","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1243","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1244","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1245","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1246","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1247","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1248","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1249","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"1250","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1251","{Seasons=-1,Age=30-36,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1252","{Seasons=-1,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1253","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1254","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"1255","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1256","{Seasons=1,Age=30-36,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1257","{Seasons=1,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1258","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1259","{Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"1260","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1261","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1262","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1263","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1264","{Seasons=-1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1265","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1266","{Seasons=1,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1267","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1268","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1269","{Seasons=1,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1270","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1271","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1272","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1273","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1274","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1275","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1276","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1277","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1278","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1279","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1280","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1281","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1282","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1283","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1284","{Seasons=-0.33,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1285","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1286","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1287","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1288","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1289","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1290","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1291","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1292","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1293","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1294","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1295","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1296","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1} => {diagnosis=O}",0.01,1,8.33333333333333
"1297","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1298","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1299","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1300","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=1,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1301","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1302","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1303","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1304","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1305","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1306","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"1307","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"1308","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
